lambda,beta,frac_campo,ion
1596.638655,12247804.59,0.174197075,3
1596.638655,12248231.21,0.174241148,3
1596.638655,12248658.42,0.174285241,3
1596.638655,12249086.22,0.174329354,3
1596.638655,12249514.6,0.174373487,3
1596.638655,12249943.58,0.174417639,3
1596.638655,12250373.14,0.174461811,3
1596.638655,12250803.28,0.174506002,3
1596.638655,12251234.02,0.174550213,3
1596.638655,12251665.35,0.174594442,3
1596.638655,12252097.26,0.17463869,3
1596.638655,12252529.77,0.174682957,3
1596.638655,12252962.86,0.174727243,3
1596.638655,12253396.54,0.174771547,3
1596.638655,12253830.82,0.17481587,3
1596.638655,12254265.68,0.17486021,3
1596.638655,12254701.14,0.174904569,3
1596.638655,12255137.19,0.174948946,3
1596.638655,12255573.83,0.17499334,3
1596.638655,12256011.06,0.175037752,3
1596.638655,12256448.88,0.175082182,3
1596.638655,12256887.29,0.175126629,3
1596.638655,12257326.3,0.175171093,3
1596.638655,12257765.9,0.175215574,3
1596.638655,12258206.09,0.175260072,3
1596.638655,12258646.88,0.175304587,3
1596.638655,12259088.26,0.175349119,3
1596.638655,12259530.24,0.175393667,3
1596.638655,12259972.8,0.175438231,3
1596.638655,12260415.97,0.175482812,3
1596.638655,12260859.72,0.175527409,3
1596.638655,12261304.08,0.175572021,3
1596.638655,12261749.03,0.175616649,3
1596.638655,12262194.57,0.175661293,3
1596.638655,12262640.71,0.175705953,3
1596.638655,12263087.45,0.175750628,3
1596.638655,12263534.78,0.175795318,3
1596.638655,12263982.71,0.175840023,3
1596.638655,12264431.23,0.175884743,3
1596.638655,12264880.36,0.175929478,3
1596.638655,12265330.08,0.175974227,3
1596.638655,12265780.4,0.176018991,3
1596.638655,12266231.31,0.176063769,3
1596.638655,12266682.83,0.176108561,3
1596.638655,12267134.94,0.176153367,3
1596.638655,12267587.66,0.176198187,3
1596.638655,12268040.97,0.176243021,3
1596.638655,12268494.88,0.176287868,3
1596.638655,12268949.39,0.176332729,3
1596.638655,12269404.5,0.176377603,3
1596.638655,12269860.21,0.17642249,3
1596.638655,12270316.52,0.17646739,3
1596.638655,12270773.44,0.176512303,3
1596.638655,12271230.95,0.176557229,3
1596.638655,12271689.06,0.176602167,3
1596.638655,12272147.78,0.176647117,3
1596.638655,12272607.1,0.17669208,3
1596.638655,12273067.02,0.176737054,3
1596.638655,12273527.54,0.176782041,3
1596.638655,12273988.67,0.176827039,3
1596.638655,12274450.4,0.176872049,3
1596.638655,12274912.73,0.17691707,3
1596.638655,12275375.66,0.176962102,3
1596.638655,12275839.2,0.177007146,3
1596.638655,12276303.34,0.177052201,3
1596.638655,12276768.09,0.177097266,3
1596.638655,12277233.44,0.177142342,3
1596.638655,12277699.4,0.177187428,3
1596.638655,12278165.96,0.177232525,3
1596.638655,12278633.13,0.177277632,3
1596.638655,12279100.9,0.177322749,3
1596.638655,12279569.28,0.177367876,3
1596.638655,12280038.26,0.177413013,3
1600.840336,12197927.27,0.174640875,3
1600.840336,12198341.06,0.174684113,3
1600.840336,12198755.43,0.174727374,3
1600.840336,12199170.39,0.174770656,3
1600.840336,12199585.92,0.174813961,3
1600.840336,12200002.04,0.174857288,3
1600.840336,12200418.74,0.174900636,3
1600.840336,12200836.02,0.174944006,3
1600.840336,12201253.89,0.174987398,3
1600.840336,12201672.34,0.17503081,3
1600.840336,12202091.38,0.175074245,3
1600.840336,12202511,0.1751177,3
1600.840336,12202931.21,0.175161176,3
1600.840336,12203352,0.175204673,3
1600.840336,12203773.37,0.17524819,3
1600.840336,12204195.33,0.175291729,3
1600.840336,12204617.88,0.175335287,3
1600.840336,12205041.01,0.175378866,3
1600.840336,12205464.73,0.175422465,3
1600.840336,12205889.04,0.175466084,3
1600.840336,12206313.93,0.175509723,3
1600.840336,12206739.41,0.175553382,3
1600.840336,12207165.48,0.17559706,3
1600.840336,12207592.13,0.175640758,3
1600.840336,12208019.38,0.175684475,3
1600.840336,12208447.21,0.175728211,3
1600.840336,12208875.63,0.175771966,3
1600.840336,12209304.64,0.17581574,3
1600.840336,12209734.24,0.175859533,3
1600.840336,12210164.43,0.175903345,3
1600.840336,12210595.21,0.175947175,3
1600.840336,12211026.57,0.175991024,3
1600.840336,12211458.53,0.17603489,3
1600.840336,12211891.08,0.176078775,3
1600.840336,12212324.22,0.176122678,3
1600.840336,12212757.95,0.176166598,3
1600.840336,12213192.28,0.176210536,3
1600.840336,12213627.19,0.176254492,3
1600.840336,12214062.7,0.176298465,3
1600.840336,12214498.79,0.176342455,3
1600.840336,12214935.49,0.176386462,3
1600.840336,12215372.77,0.176430487,3
1600.840336,12215810.65,0.176474528,3
1600.840336,12216249.12,0.176518585,3
1600.840336,12216688.18,0.17656266,3
1600.840336,12217127.84,0.17660675,3
1600.840336,12217568.09,0.176650857,3
1600.840336,12218008.94,0.17669498,3
1600.840336,12218450.38,0.176739119,3
1600.840336,12218892.42,0.176783273,3
1600.840336,12219335.05,0.176827443,3
1600.840336,12219778.27,0.176871629,3
1600.840336,12220222.1,0.17691583,3
1600.840336,12220666.52,0.176960046,3
1600.840336,12221111.53,0.177004278,3
1600.840336,12221557.14,0.177048524,3
1600.840336,12222003.35,0.177092785,3
1600.840336,12222450.16,0.177137061,3
1600.840336,12222897.56,0.177181351,3
1600.840336,12223345.56,0.177225655,3
1600.840336,12223794.16,0.177269974,3
1600.840336,12224243.36,0.177314306,3
1600.840336,12224693.16,0.177358653,3
1600.840336,12225143.55,0.177403013,3
1600.840336,12225594.55,0.177447387,3
1600.840336,12226046.14,0.177491774,3
1600.840336,12226498.33,0.177536174,3
1600.840336,12226951.13,0.177580588,3
1600.840336,12227404.52,0.177625014,3
1600.840336,12227858.51,0.177669454,3
1600.840336,12228313.11,0.177713906,3
1600.840336,12228768.3,0.17775837,3
1600.840336,12229224.1,0.177802847,3
1600.840336,12229680.49,0.177847336,3
1600.840336,12230137.49,0.177891837,3
1600.840336,12230595.1,0.17793635,3
1600.840336,12231053.3,0.177980875,3
1600.840336,12231512.1,0.178025411,3
1600.840336,12231971.51,0.178069959,3
1600.840336,12232431.52,0.178114518,3
1600.840336,12232892.14,0.178159088,3
1600.840336,12233353.36,0.178203669,3
1600.840336,12233815.18,0.178248261,3
1600.840336,12234277.61,0.178292864,3
1600.840336,12234740.64,0.178337477,3
1600.840336,12235204.27,0.1783821,3
1600.840336,12235668.51,0.178426734,3
1600.840336,12236133.36,0.178471378,3
1600.840336,12236598.81,0.178516031,3
1600.840336,12237064.87,0.178560695,3
1600.840336,12237531.53,0.178605367,3
1600.840336,12237998.8,0.17865005,3
1600.840336,12238466.67,0.178694741,3
1600.840336,12238935.15,0.178739442,3
1600.840336,12239404.24,0.178784151,3
1600.840336,12239873.93,0.17882887,3
1600.840336,12240344.24,0.178873596,3
1600.840336,12240815.15,0.178918332,3
1600.840336,12241286.67,0.178963075,3
1600.840336,12241758.79,0.179007827,3
1605.042017,12159545.48,0.176274146,3
1605.042017,12159962.18,0.176317128,3
1605.042017,12160379.47,0.17636013,3
1605.042017,12160797.35,0.176403154,3
1605.042017,12161215.81,0.176446198,3
1605.042017,12161634.85,0.176489262,3
1605.042017,12162054.48,0.176532347,3
1605.042017,12162474.7,0.176575453,3
1605.042017,12162895.5,0.176618578,3
1605.042017,12163316.89,0.176661724,3
1605.042017,12163738.87,0.17670489,3
1605.042017,12164161.43,0.176748075,3
1605.042017,12164584.58,0.17679128,3
1605.042017,12165008.32,0.176834504,3
1605.042017,12165432.64,0.176877748,3
1605.042017,12165857.56,0.176921011,3
1605.042017,12166283.06,0.176964293,3
1605.042017,12166709.15,0.177007594,3
1605.042017,12167135.83,0.177050914,3
1605.042017,12167563.1,0.177094253,3
1605.042017,12167990.96,0.17713761,3
1605.042017,12168419.41,0.177180985,3
1605.042017,12168848.45,0.177224379,3
1605.042017,12169278.08,0.17726779,3
1605.042017,12169708.3,0.17731122,3
1605.042017,12170139.11,0.177354668,3
1605.042017,12170570.51,0.177398133,3
1605.042017,12171002.5,0.177441616,3
1605.042017,12171435.09,0.177485116,3
1605.042017,12171868.27,0.177528633,3
1605.042017,12172302.04,0.177572168,3
1605.042017,12172736.4,0.177615719,3
1605.042017,12173171.36,0.177659287,3
1605.042017,12173606.9,0.177702872,3
1605.042017,12174043.05,0.177746474,3
1605.042017,12174479.78,0.177790092,3
1605.042017,12174917.11,0.177833726,3
1605.042017,12175355.03,0.177877376,3
1605.042017,12175793.55,0.177921042,3
1605.042017,12176232.66,0.177964724,3
1605.042017,12176672.37,0.178008422,3
1605.042017,12177112.68,0.178052135,3
1605.042017,12177553.57,0.178095864,3
1605.042017,12177995.07,0.178139607,3
1605.042017,12178437.16,0.178183366,3
1605.042017,12178879.85,0.17822714,3
1605.042017,12179323.13,0.178270929,3
1605.042017,12179767.01,0.178314732,3
1605.042017,12180211.49,0.17835855,3
1605.042017,12180656.56,0.178402382,3
1605.042017,12181102.24,0.178446228,3
1605.042017,12181548.51,0.178490088,3
1605.042017,12181995.38,0.178533962,3
1605.042017,12182442.84,0.17857785,3
1605.042017,12182890.91,0.178621752,3
1605.042017,12183339.57,0.178665667,3
1605.042017,12183788.84,0.178709595,3
1605.042017,12184238.7,0.178753536,3
1605.042017,12184689.17,0.178797491,3
1605.042017,12185140.23,0.178841458,3
1605.042017,12185591.89,0.178885438,3
1605.042017,12186044.16,0.17892943,3
1605.042017,12186497.03,0.178973435,3
1605.042017,12186950.49,0.179017452,3
1605.042017,12187404.56,0.179061481,3
1605.042017,12187859.23,0.179105522,3
1605.042017,12188314.5,0.179149575,3
1605.042017,12188770.38,0.17919364,3
1605.042017,12189226.85,0.179237716,3
1605.042017,12189683.93,0.179281803,3
1605.042017,12190141.61,0.179325901,3
1605.042017,12190599.9,0.17937001,3
1605.042017,12191058.79,0.179414131,3
1605.042017,12191518.28,0.179458261,3
1605.042017,12191978.38,0.179502403,3
1605.042017,12192439.08,0.179546555,3
1605.042017,12192900.38,0.179590717,3
1605.042017,12193362.29,0.179634889,3
1605.042017,12193824.8,0.17967907,3
1605.042017,12194287.92,0.179723262,3
1605.042017,12194751.65,0.179767463,3
1605.042017,12195215.98,0.179811674,3
1605.042017,12195680.92,0.179855894,3
1605.042017,12196146.46,0.179900123,3
1605.042017,12196612.61,0.179944361,3
1605.042017,12197079.37,0.179988608,3
1605.042017,12197546.73,0.180032863,3
1605.042017,12198014.7,0.180077127,3
1605.042017,12198483.28,0.180121399,3
1605.042017,12198952.47,0.180165679,3
1605.042017,12199422.26,0.180209968,3
1605.042017,12199892.66,0.180254264,3
1605.042017,12200363.67,0.180298568,3
1605.042017,12200835.29,0.180342879,3
1605.042017,12201307.52,0.180387198,3
1605.042017,12201780.36,0.180431523,3
1605.042017,12202253.81,0.180475856,3
1605.042017,12202727.86,0.180520196,3
1605.042017,12203202.53,0.180564542,3
1605.042017,12203677.81,0.180608895,3
1609.243697,12121359.77,0.1779149,3
1609.243697,12121779.4,0.177957613,3
1609.243697,12122199.62,0.178000345,3
1609.243697,12122620.43,0.178043097,3
1609.243697,12123041.82,0.178085868,3
1609.243697,12123463.8,0.178128659,3
1609.243697,12123886.37,0.178171468,3
1609.243697,12124309.53,0.178214297,3
1609.243697,12124733.28,0.178257144,3
1609.243697,12125157.62,0.178300011,3
1609.243697,12125582.54,0.178342895,3
1609.243697,12126008.06,0.178385798,3
1609.243697,12126434.16,0.17842872,3
1609.243697,12126860.86,0.178471659,3
1609.243697,12127288.15,0.178514617,3
1609.243697,12127716.02,0.178557593,3
1609.243697,12128144.49,0.178600586,3
1609.243697,12128573.55,0.178643596,3
1609.243697,12129003.2,0.178686625,3
1609.243697,12129433.45,0.17872967,3
1609.243697,12129864.28,0.178772733,3
1609.243697,12130295.71,0.178815812,3
1609.243697,12130727.73,0.178858909,3
1609.243697,12131160.34,0.178902022,3
1609.243697,12131593.55,0.178945152,3
1609.243697,12132027.35,0.178988298,3
1609.243697,12132461.75,0.17903146,3
1609.243697,12132896.73,0.179074639,3
1609.243697,12133332.32,0.179117834,3
1609.243697,12133768.49,0.179161044,3
1609.243697,12134205.26,0.17920427,3
1609.243697,12134642.63,0.179247512,3
1609.243697,12135080.59,0.179290769,3
1609.243697,12135519.15,0.179334042,3
1609.243697,12135958.3,0.179377329,3
1609.243697,12136398.05,0.179420632,3
1609.243697,12136838.4,0.179463949,3
1609.243697,12137279.34,0.179507281,3
1609.243697,12137720.88,0.179550627,3
1609.243697,12138163.02,0.179593988,3
1609.243697,12138605.75,0.179637363,3
1609.243697,12139049.08,0.179680753,3
1609.243697,12139493.01,0.179724156,3
1609.243697,12139937.54,0.179767573,3
1609.243697,12140382.67,0.179811003,3
1609.243697,12140828.39,0.179854447,3
1609.243697,12141274.72,0.179897905,3
1609.243697,12141721.64,0.179941375,3
1609.243697,12142169.17,0.179984859,3
1609.243697,12142617.29,0.180028355,3
1609.243697,12143066.01,0.180071864,3
1609.243697,12143515.34,0.180115386,3
1609.243697,12143965.26,0.18015892,3
1609.243697,12144415.79,0.180202467,3
1609.243697,12144866.91,0.180246025,3
1609.243697,12145318.64,0.180289596,3
1609.243697,12145770.97,0.180333178,3
1609.243697,12146223.9,0.180376772,3
1609.243697,12146677.43,0.180420377,3
1609.243697,12147131.57,0.180463994,3
1609.243697,12147586.31,0.180507622,3
1609.243697,12148041.65,0.180551261,3
1609.243697,12148497.59,0.180594911,3
1609.243697,12148954.14,0.180638571,3
1609.243697,12149411.29,0.180682243,3
1609.243697,12149869.05,0.180725924,3
1609.243697,12150327.41,0.180769616,3
1609.243697,12150786.37,0.180813318,3
1609.243697,12151245.94,0.18085703,3
1609.243697,12151706.12,0.180900751,3
1609.243697,12152166.9,0.180944482,3
1609.243697,12152628.28,0.180988223,3
1609.243697,12153090.27,0.181031973,3
1609.243697,12153552.87,0.181075732,3
1609.243697,12154016.07,0.1811195,3
1609.243697,12154479.88,0.181163277,3
1609.243697,12154944.29,0.181207063,3
1609.243697,12155409.31,0.181250857,3
1609.243697,12155874.94,0.181294659,3
1609.243697,12156341.18,0.18133847,3
1609.243697,12156808.03,0.181382288,3
1609.243697,12157275.48,0.181426115,3
1609.243697,12157743.54,0.181469949,3
1609.243697,12158212.21,0.181513791,3
1609.243697,12158681.48,0.18155764,3
1609.243697,12159151.37,0.181601496,3
1609.243697,12159621.87,0.181645359,3
1609.243697,12160092.97,0.18168923,3
1609.243697,12160564.69,0.181733106,3
1609.243697,12161037.01,0.18177699,3
1609.243697,12161509.95,0.18182088,3
1609.243697,12161983.49,0.181864776,3
1609.243697,12162457.65,0.181908678,3
1609.243697,12162932.41,0.181952586,3
1609.243697,12163407.79,0.1819965,3
1609.243697,12163883.78,0.182040419,3
1609.243697,12164360.38,0.182084344,3
1609.243697,12164837.59,0.182128274,3
1609.243697,12165315.42,0.182172209,3
1609.243697,12165793.85,0.182216149,3
1613.445378,12083368.72,0.179563077,3
1613.445378,12083791.29,0.179605509,3
1613.445378,12084214.45,0.179647959,3
1613.445378,12084638.19,0.179690427,3
1613.445378,12085062.53,0.179732913,3
1613.445378,12085487.46,0.179775417,3
1613.445378,12085912.98,0.179817939,3
1613.445378,12086339.09,0.179860479,3
1613.445378,12086765.8,0.179903036,3
1613.445378,12087193.09,0.17994561,3
1613.445378,12087620.98,0.179988201,3
1613.445378,12088049.46,0.18003081,3
1613.445378,12088478.53,0.180073436,3
1613.445378,12088908.19,0.180116078,3
1613.445378,12089338.45,0.180158737,3
1613.445378,12089769.3,0.180201412,3
1613.445378,12090200.75,0.180244104,3
1613.445378,12090632.79,0.180286812,3
1613.445378,12091065.42,0.180329536,3
1613.445378,12091498.64,0.180372275,3
1613.445378,12091932.47,0.180415031,3
1613.445378,12092366.88,0.180457802,3
1613.445378,12092801.9,0.180500589,3
1613.445378,12093237.5,0.180543391,3
1613.445378,12093673.71,0.180586208,3
1613.445378,12094110.5,0.18062904,3
1613.445378,12094547.9,0.180671887,3
1613.445378,12094985.89,0.180714749,3
1613.445378,12095424.48,0.180757625,3
1613.445378,12095863.67,0.180800516,3
1613.445378,12096303.45,0.180843421,3
1613.445378,12096743.83,0.180886341,3
1613.445378,12097184.81,0.180929274,3
1613.445378,12097626.38,0.180972221,3
1613.445378,12098068.56,0.181015181,3
1613.445378,12098511.33,0.181058156,3
1613.445378,12098954.71,0.181101143,3
1613.445378,12099398.68,0.181144144,3
1613.445378,12099843.25,0.181187158,3
1613.445378,12100288.42,0.181230185,3
1613.445378,12100734.19,0.181273224,3
1613.445378,12101180.56,0.181316276,3
1613.445378,12101627.53,0.181359341,3
1613.445378,12102075.1,0.181402418,3
1613.445378,12102523.27,0.181445507,3
1613.445378,12102972.05,0.181488608,3
1613.445378,12103421.42,0.181531721,3
1613.445378,12103871.4,0.181574846,3
1613.445378,12104321.98,0.181617982,3
1613.445378,12104773.16,0.18166113,3
1613.445378,12105224.94,0.181704289,3
1613.445378,12105677.33,0.181747459,3
1613.445378,12106130.32,0.18179064,3
1613.445378,12106583.91,0.181833831,3
1613.445378,12107038.11,0.181877034,3
1613.445378,12107492.91,0.181920246,3
1613.445378,12107948.31,0.181963469,3
1613.445378,12108404.32,0.182006702,3
1613.445378,12108860.93,0.182049945,3
1613.445378,12109318.15,0.182093198,3
1613.445378,12109775.97,0.182136461,3
1613.445378,12110234.4,0.182179733,3
1613.445378,12110693.43,0.182223015,3
1613.445378,12111153.07,0.182266305,3
1613.445378,12111613.31,0.182309605,3
1613.445378,12112074.16,0.182352913,3
1613.445378,12112535.62,0.182396231,3
1613.445378,12112997.68,0.182439556,3
1613.445378,12113460.35,0.182482891,3
1613.445378,12113923.63,0.182526233,3
1613.445378,12114387.51,0.182569583,3
1613.445378,12114852.01,0.182612942,3
1613.445378,12115317.11,0.182656308,3
1613.445378,12115782.82,0.182699682,3
1613.445378,12116249.13,0.182743063,3
1613.445378,12116716.06,0.182786451,3
1613.445378,12117183.59,0.182829847,3
1613.445378,12117651.74,0.182873249,3
1613.445378,12118120.49,0.182916658,3
1613.445378,12118589.85,0.182960074,3
1613.445378,12119059.83,0.183003496,3
1613.445378,12119530.41,0.183046925,3
1613.445378,12120001.6,0.183090359,3
1613.445378,12120473.4,0.1831338,3
1613.445378,12120945.82,0.183177246,3
1613.445378,12121418.84,0.183220698,3
1613.445378,12121892.48,0.183264155,3
1613.445378,12122366.73,0.183307618,3
1613.445378,12122841.59,0.183351086,3
1613.445378,12123317.06,0.183394558,3
1613.445378,12123793.14,0.183438036,3
1613.445378,12124269.84,0.183481518,3
1613.445378,12124747.15,0.183525004,3
1613.445378,12125225.07,0.183568495,3
1613.445378,12125703.61,0.18361199,3
1613.445378,12126182.75,0.183655489,3
1613.445378,12126662.52,0.183698991,3
1613.445378,12127142.89,0.183742497,3
1613.445378,12127623.88,0.183786007,3
1613.445378,12128105.48,0.18382952,3
1617.647059,12045570.9,0.181218618,3
1617.647059,12045996.42,0.181260756,3
1617.647059,12046422.53,0.181302912,3
1617.647059,12046849.23,0.181345084,3
1617.647059,12047276.52,0.181387272,3
1617.647059,12047704.41,0.181429478,3
1617.647059,12048132.89,0.181471699,3
1617.647059,12048561.96,0.181513937,3
1617.647059,12048991.63,0.181556191,3
1617.647059,12049421.9,0.181598461,3
1617.647059,12049852.75,0.181640747,3
1617.647059,12050284.21,0.181683049,3
1617.647059,12050716.25,0.181725366,3
1617.647059,12051148.9,0.181767698,3
1617.647059,12051582.13,0.181810046,3
1617.647059,12052015.97,0.181852408,3
1617.647059,12052450.4,0.181894786,3
1617.647059,12052885.43,0.181937178,3
1617.647059,12053321.05,0.181979585,3
1617.647059,12053757.27,0.182022007,3
1617.647059,12054194.09,0.182064443,3
1617.647059,12054631.5,0.182106893,3
1617.647059,12055069.52,0.182149357,3
1617.647059,12055508.13,0.182191835,3
1617.647059,12055947.34,0.182234327,3
1617.647059,12056387.15,0.182276832,3
1617.647059,12056827.55,0.182319351,3
1617.647059,12057268.56,0.182361883,3
1617.647059,12057710.16,0.182404428,3
1617.647059,12058152.37,0.182446987,3
1617.647059,12058595.17,0.182489558,3
1617.647059,12059038.58,0.182532141,3
1617.647059,12059482.58,0.182574738,3
1617.647059,12059927.19,0.182617346,3
1617.647059,12060372.39,0.182659967,3
1617.647059,12060818.2,0.1827026,3
1617.647059,12061264.61,0.182745245,3
1617.647059,12061711.62,0.182787901,3
1617.647059,12062159.23,0.182830569,3
1617.647059,12062607.44,0.182873249,3
1617.647059,12063056.26,0.18291594,3
1617.647059,12063505.68,0.182958642,3
1617.647059,12063955.7,0.183001355,3
1617.647059,12064406.32,0.183044079,3
1617.647059,12064857.55,0.183086814,3
1617.647059,12065309.38,0.183129559,3
1617.647059,12065761.82,0.183172314,3
1617.647059,12066214.86,0.18321508,3
1617.647059,12066668.5,0.183257855,3
1617.647059,12067122.75,0.183300641,3
1617.647059,12067577.6,0.183343436,3
1617.647059,12068033.06,0.183386241,3
1617.647059,12068489.12,0.183429055,3
1617.647059,12068945.79,0.183471879,3
1617.647059,12069403.07,0.183514711,3
1617.647059,12069860.95,0.183557553,3
1617.647059,12070319.44,0.183600403,3
1617.647059,12070778.53,0.183643262,3
1617.647059,12071238.23,0.183686129,3
1617.647059,12071698.54,0.183729005,3
1617.647059,12072159.45,0.183771889,3
1617.647059,12072620.97,0.18381478,3
1617.647059,12073083.1,0.18385768,3
1617.647059,12073545.84,0.183900587,3
1617.647059,12074009.19,0.183943502,3
1617.647059,12074473.14,0.183986424,3
1617.647059,12074937.7,0.184029353,3
1617.647059,12075402.87,0.184072289,3
1617.647059,12075868.66,0.184115232,3
1617.647059,12076335.05,0.184158181,3
1617.647059,12076802.05,0.184201137,3
1617.647059,12077269.66,0.1842441,3
1617.647059,12077737.87,0.184287068,3
1617.647059,12078206.71,0.184330043,3
1617.647059,12078676.15,0.184373023,3
1617.647059,12079146.2,0.184416009,3
1617.647059,12079616.86,0.184459001,3
1617.647059,12080088.13,0.184501998,3
1617.647059,12080560.02,0.184545,3
1617.647059,12081032.52,0.184588007,3
1617.647059,12081505.63,0.184631019,3
1617.647059,12081979.35,0.184674035,3
1617.647059,12082453.68,0.184717056,3
1617.647059,12082928.63,0.184760082,3
1617.647059,12083404.19,0.184803111,3
1617.647059,12083880.36,0.184846145,3
1617.647059,12084357.14,0.184889182,3
1617.647059,12084834.54,0.184932223,3
1617.647059,12085312.56,0.184975268,3
1617.647059,12085791.18,0.185018316,3
1617.647059,12086270.43,0.185061367,3
1617.647059,12086750.28,0.185104421,3
1617.647059,12087230.75,0.185147477,3
1617.647059,12087711.84,0.185190537,3
1617.647059,12088193.54,0.185233599,3
1617.647059,12088675.85,0.185276663,3
1617.647059,12089158.79,0.185319729,3
1617.647059,12089642.33,0.185362797,3
1617.647059,12090126.5,0.185405867,3
1617.647059,12090611.28,0.185448939,3
1621.848739,12007964.92,0.182881462,3
1621.848739,12008393.4,0.182923294,3
1621.848739,12008822.46,0.182965142,3
1621.848739,12009252.13,0.183007006,3
1621.848739,12009682.39,0.183048884,3
1621.848739,12010113.24,0.183090778,3
1621.848739,12010544.69,0.183132687,3
1621.848739,12010976.74,0.183174611,3
1621.848739,12011409.38,0.18321655,3
1621.848739,12011842.62,0.183258503,3
1621.848739,12012276.46,0.18330047,3
1621.848739,12012710.9,0.183342452,3
1621.848739,12013145.93,0.183384448,3
1621.848739,12013581.56,0.183426458,3
1621.848739,12014017.79,0.183468481,3
1621.848739,12014454.62,0.183510519,3
1621.848739,12014892.05,0.183552569,3
1621.848739,12015330.07,0.183594634,3
1621.848739,12015768.7,0.183636711,3
1621.848739,12016207.92,0.183678802,3
1621.848739,12016647.75,0.183720905,3
1621.848739,12017088.17,0.183763021,3
1621.848739,12017529.19,0.18380515,3
1621.848739,12017970.82,0.183847291,3
1621.848739,12018413.05,0.183889444,3
1621.848739,12018855.87,0.18393161,3
1621.848739,12019299.3,0.183973788,3
1621.848739,12019743.33,0.184015977,3
1621.848739,12020187.96,0.184058178,3
1621.848739,12020633.19,0.184100391,3
1621.848739,12021079.03,0.184142615,3
1621.848739,12021525.47,0.18418485,3
1621.848739,12021972.51,0.184227096,3
1621.848739,12022420.15,0.184269354,3
1621.848739,12022868.4,0.184311621,3
1621.848739,12023317.25,0.1843539,3
1621.848739,12023766.7,0.184396189,3
1621.848739,12024216.76,0.184438488,3
1621.848739,12024667.42,0.184480797,3
1621.848739,12025118.69,0.184523117,3
1621.848739,12025570.56,0.184565446,3
1621.848739,12026023.04,0.184607785,3
1621.848739,12026476.12,0.184650133,3
1621.848739,12026929.8,0.18469249,3
1621.848739,12027384.1,0.184734857,3
1621.848739,12027839,0.184777233,3
1621.848739,12028294.5,0.184819617,3
1621.848739,12028750.61,0.18486201,3
1621.848739,12029207.33,0.184904412,3
1621.848739,12029664.65,0.184946822,3
1621.848739,12030122.59,0.18498924,3
1621.848739,12030581.12,0.185031667,3
1621.848739,12031040.27,0.185074101,3
1621.848739,12031500.03,0.185116543,3
1621.848739,12031960.39,0.185158992,3
1621.848739,12032421.36,0.185201449,3
1621.848739,12032882.94,0.185243913,3
1621.848739,12033345.13,0.185286384,3
1621.848739,12033807.92,0.185328862,3
1621.848739,12034271.33,0.185371347,3
1621.848739,12034735.35,0.185413838,3
1621.848739,12035199.97,0.185456336,3
1621.848739,12035665.21,0.18549884,3
1621.848739,12036131.05,0.18554135,3
1621.848739,12036597.51,0.185583866,3
1621.848739,12037064.58,0.185626387,3
1621.848739,12037532.25,0.185668915,3
1621.848739,12038000.54,0.185711447,3
1621.848739,12038469.44,0.185753985,3
1621.848739,12038938.96,0.185796528,3
1621.848739,12039409.08,0.185839076,3
1621.848739,12039879.81,0.185881629,3
1621.848739,12040351.16,0.185924186,3
1621.848739,12040823.12,0.185966747,3
1621.848739,12041295.7,0.186009313,3
1621.848739,12041768.88,0.186051883,3
1621.848739,12042242.68,0.186094457,3
1621.848739,12042717.09,0.186137034,3
1621.848739,12043192.12,0.186179615,3
1621.848739,12043667.76,0.1862222,3
1621.848739,12044144.02,0.186264787,3
1621.848739,12044620.88,0.186307378,3
1621.848739,12045098.37,0.186349972,3
1621.848739,12045576.46,0.186392568,3
1621.848739,12046055.18,0.186435167,3
1621.848739,12046534.51,0.186477768,3
1621.848739,12047014.45,0.186520371,3
1621.848739,12047495.01,0.186562976,3
1621.848739,12047976.18,0.186605584,3
1621.848739,12048457.97,0.186648193,3
1621.848739,12048940.38,0.186690803,3
1621.848739,12049423.4,0.186733415,3
1621.848739,12049907.04,0.186776027,3
1621.848739,12050391.3,0.186818641,3
1621.848739,12050876.18,0.186861256,3
1621.848739,12051361.67,0.186903871,3
1621.848739,12051847.78,0.186946487,3
1621.848739,12052334.5,0.186989103,3
1621.848739,12052821.85,0.187031719,3
1621.848739,12053309.81,0.187074335,3
1626.05042,11970549.39,0.184551546,3
1626.05042,11970980.83,0.18459306,3
1626.05042,11971412.86,0.184634588,3
1626.05042,11971845.5,0.18467613,3
1626.05042,11972278.73,0.184717687,3
1626.05042,11972712.57,0.184759257,3
1626.05042,11973147,0.18480084,3
1626.05042,11973582.03,0.184842437,3
1626.05042,11974017.66,0.184884047,3
1626.05042,11974453.89,0.184925671,3
1626.05042,11974890.72,0.184967307,3
1626.05042,11975328.15,0.185008957,3
1626.05042,11975766.17,0.185050619,3
1626.05042,11976204.8,0.185092293,3
1626.05042,11976644.03,0.18513398,3
1626.05042,11977083.87,0.185175679,3
1626.05042,11977524.3,0.185217391,3
1626.05042,11977965.33,0.185259114,3
1626.05042,11978406.97,0.185300849,3
1626.05042,11978849.21,0.185342595,3
1626.05042,11979292.05,0.185384353,3
1626.05042,11979735.49,0.185426122,3
1626.05042,11980179.53,0.185467903,3
1626.05042,11980624.18,0.185509694,3
1626.05042,11981069.43,0.185551496,3
1626.05042,11981515.29,0.185593309,3
