lambda,beta,frac_campo,ion
1508.403361,13105324.24,0.142041638,0
1508.403361,13105781,0.142100483,0
1508.403361,13106238.58,0.142159395,0
1508.403361,13106696.97,0.142218375,0
1508.403361,13107156.19,0.142277421,0
1508.403361,13107616.23,0.142336534,0
1508.403361,13108077.09,0.142395714,0
1508.403361,13108538.78,0.142454961,0
1508.403361,13109001.29,0.142514274,0
1508.403361,13109464.62,0.142573653,0
1508.403361,13109928.78,0.142633098,0
1508.403361,13110393.77,0.142692609,0
1508.403361,13110859.58,0.142752186,0
1508.403361,13111326.22,0.142811829,0
1508.403361,13111793.69,0.142871538,0
1508.403361,13112261.99,0.142931312,0
1508.403361,13112731.12,0.142991151,0
1508.403361,13113201.08,0.143051055,0
1508.403361,13113671.87,0.143111025,0
1508.403361,13114143.49,0.143171059,0
1508.403361,13114615.95,0.143231159,0
1508.403361,13115089.24,0.143291322,0
1508.403361,13115563.36,0.143351551,0
1508.403361,13116038.32,0.143411844,0
1508.403361,13116514.11,0.1434722,0
1508.403361,13116990.74,0.143532621,0
1508.403361,13117468.21,0.143593106,0
1508.403361,13117946.51,0.143653655,0
1508.403361,13118425.66,0.143714267,0
1508.403361,13118905.64,0.143774943,0
1508.403361,13119386.46,0.143835682,0
1508.403361,13119868.13,0.143896484,0
1508.403361,13120350.64,0.14395735,0
1508.403361,13120833.98,0.144018278,0
1508.403361,13121318.17,0.144079269,0
1508.403361,13121803.21,0.144140322,0
1508.403361,13122289.09,0.144201438,0
1508.403361,13122775.82,0.144262617,0
1508.403361,13123263.39,0.144323857,0
1508.403361,13123751.8,0.14438516,0
1508.403361,13124241.07,0.144446524,0
1508.403361,13124731.18,0.14450795,0
1508.403361,13125222.15,0.144569437,0
1508.403361,13125713.96,0.144630986,0
1508.403361,13126206.62,0.144692596,0
1508.403361,13126700.13,0.144754267,0
1508.403361,13127194.5,0.144815999,0
1508.403361,13127689.72,0.144877791,0
1508.403361,13128185.79,0.144939644,0
1508.403361,13128682.72,0.145001558,0
1508.403361,13129180.5,0.145063532,0
1508.403361,13129679.13,0.145125566,0
1508.403361,13130178.62,0.14518766,0
1508.403361,13130678.97,0.145249813,0
1508.403361,13131180.18,0.145312026,0
1508.403361,13131682.25,0.145374299,0
1508.403361,13132185.17,0.145436631,0
1508.403361,13132688.96,0.145499022,0
1508.403361,13133193.6,0.145561472,0
1508.403361,13133699.11,0.14562398,0
1508.403361,13134205.48,0.145686547,0
1508.403361,13134712.71,0.145749173,0
1508.403361,13135220.81,0.145811857,0
1508.403361,13135729.77,0.145874599,0
1508.403361,13136239.6,0.145937399,0
1508.403361,13136750.29,0.146000256,0
1508.403361,13137261.85,0.146063171,0
1508.403361,13137774.27,0.146126144,0
1508.403361,13138287.57,0.146189174,0
1508.403361,13138801.73,0.14625226,0
1508.403361,13139316.76,0.146315404,0
1508.403361,13139832.67,0.146378604,0
1508.403361,13140349.44,0.146441861,0
1508.403361,13140867.09,0.146505174,0
1508.403361,13141385.61,0.146568544,0
1508.403361,13141905,0.146631969,0
1508.403361,13142425.26,0.14669545,0
1512.605042,13051951.78,0.142163058,0
1512.605042,13052393.2,0.142220298,0
1512.605042,13052835.44,0.142277606,0
1512.605042,13053278.48,0.142334983,0
1512.605042,13053722.33,0.142392429,0
1512.605042,13054166.99,0.142449942,0
1512.605042,13054612.46,0.142507524,0
1512.605042,13055058.75,0.142565174,0
1512.605042,13055505.84,0.142622893,0
1512.605042,13055953.75,0.142680678,0
1512.605042,13056402.47,0.142738532,0
1512.605042,13056852,0.142796453,0
1512.605042,13057302.35,0.142854442,0
1512.605042,13057753.52,0.142912498,0
1512.605042,13058205.5,0.142970622,0
1512.605042,13058658.3,0.143028812,0
1512.605042,13059111.91,0.143087069,0
1512.605042,13059566.35,0.143145394,0
1512.605042,13060021.6,0.143203785,0
1512.605042,13060477.67,0.143262242,0
1512.605042,13060934.57,0.143320766,0
1512.605042,13061392.28,0.143379356,0
1512.605042,13061850.82,0.143438013,0
1512.605042,13062310.18,0.143496735,0
1512.605042,13062770.36,0.143555524,0
1512.605042,13063231.37,0.143614378,0
1512.605042,13063693.2,0.143673298,0
1512.605042,13064155.86,0.143732283,0
1512.605042,13064619.34,0.143791334,0
1512.605042,13065083.65,0.14385045,0
1512.605042,13065548.79,0.143909631,0
1512.605042,13066014.76,0.143968877,0
1512.605042,13066481.55,0.144028188,0
1512.605042,13066949.18,0.144087564,0
1512.605042,13067417.63,0.144147004,0
1512.605042,13067886.92,0.144206508,0
1512.605042,13068357.04,0.144266077,0
1512.605042,13068827.99,0.14432571,0
1512.605042,13069299.78,0.144385407,0
1512.605042,13069772.4,0.144445168,0
1512.605042,13070245.85,0.144504992,0
1512.605042,13070720.14,0.14456488,0
1512.605042,13071195.27,0.144624831,0
1512.605042,13071671.23,0.144684846,0
1512.605042,13072148.03,0.144744924,0
1512.605042,13072625.67,0.144805064,0
1512.605042,13073104.15,0.144865268,0
1512.605042,13073583.47,0.144925534,0
1512.605042,13074063.63,0.144985863,0
1512.605042,13074544.63,0.145046254,0
1512.605042,13075026.48,0.145106707,0
1512.605042,13075509.16,0.145167222,0
1512.605042,13075992.69,0.145227799,0
1512.605042,13076477.07,0.145288438,0
1512.605042,13076962.29,0.145349139,0
1512.605042,13077448.35,0.145409901,0
1512.605042,13077935.26,0.145470724,0
1512.605042,13078423.02,0.145531608,0
1512.605042,13078911.63,0.145592554,0
1512.605042,13079401.08,0.14565356,0
1512.605042,13079891.39,0.145714627,0
1512.605042,13080382.54,0.145775754,0
1512.605042,13080874.55,0.145836942,0
1512.605042,13081367.41,0.145898189,0
1512.605042,13081861.12,0.145959497,0
1512.605042,13082355.68,0.146020865,0
1512.605042,13082851.1,0.146082292,0
1512.605042,13083347.37,0.146143779,0
1512.605042,13083844.49,0.146205325,0
1512.605042,13084342.47,0.146266931,0
1512.605042,13084841.31,0.146328595,0
1512.605042,13085341.01,0.146390319,0
1512.605042,13085841.56,0.146452101,0
1512.605042,13086342.98,0.146513941,0
1512.605042,13086845.25,0.14657584,0
1512.605042,13087348.38,0.146637797,0
1512.605042,13087852.38,0.146699812,0
1512.605042,13088357.23,0.146761885,0
1512.605042,13088862.95,0.146824016,0
1512.605042,13089369.53,0.146886204,0
1512.605042,13089876.98,0.146948449,0
1512.605042,13090385.29,0.147010752,0
1512.605042,13090894.47,0.147073111,0
1512.605042,13091404.51,0.147135528,0
1512.605042,13091915.42,0.147198,0
1512.605042,13092427.19,0.14726053,0
1512.605042,13092939.84,0.147323116,0
1512.605042,13093453.35,0.147385757,0
1512.605042,13093967.74,0.147448455,0
1512.605042,13094482.99,0.147511208,0
1512.605042,13094999.12,0.147574017,0
1512.605042,13095516.12,0.147636882,0
1512.605042,13096033.99,0.147699801,0
1512.605042,13096552.73,0.147762776,0
1512.605042,13097072.35,0.147825805,0
1512.605042,13097592.84,0.147888889,0
1512.605042,13098114.21,0.147952028,0
1512.605042,13098636.46,0.14801522,0
1512.605042,13099159.58,0.148078467,0
1512.605042,13099683.58,0.148141768,0
1516.806723,13009092.01,0.14362758,0
1516.806723,13009536.78,0.143684782,0
1516.806723,13009982.35,0.143742051,0
1516.806723,13010428.74,0.143799388,0
1516.806723,13010875.94,0.143856791,0
1516.806723,13011323.96,0.143914262,0
1516.806723,13011772.79,0.1439718,0
1516.806723,13012222.44,0.144029404,0
1516.806723,13012672.91,0.144087075,0
1516.806723,13013124.19,0.144144813,0
1516.806723,13013576.29,0.144202617,0
1516.806723,13014029.2,0.144260487,0
1516.806723,13014482.94,0.144318424,0
1516.806723,13014937.5,0.144376426,0
1516.806723,13015392.88,0.144434494,0
1516.806723,13015849.07,0.144492628,0
1516.806723,13016306.1,0.144550827,0
1516.806723,13016763.94,0.144609092,0
1516.806723,13017222.61,0.144667423,0
1516.806723,13017682.1,0.144725818,0
1516.806723,13018142.41,0.144784278,0
1516.806723,13018603.56,0.144842804,0
1516.806723,13019065.52,0.144901394,0
1516.806723,13019528.32,0.144960049,0
1516.806723,13019991.94,0.145018768,0
1516.806723,13020456.39,0.145077552,0
1516.806723,13020921.67,0.145136399,0
1516.806723,13021387.78,0.145195311,0
1516.806723,13021854.73,0.145254287,0
1516.806723,13022322.5,0.145313326,0
1516.806723,13022791.1,0.14537243,0
1516.806723,13023260.54,0.145431596,0
1516.806723,13023730.81,0.145490826,0
1516.806723,13024201.91,0.145550119,0
1516.806723,13024673.85,0.145609476,0
1516.806723,13025146.63,0.145668895,0
1516.806723,13025620.24,0.145728377,0
1516.806723,13026094.69,0.145787921,0
1516.806723,13026569.98,0.145847528,0
1516.806723,13027046.1,0.145907197,0
1516.806723,13027523.06,0.145966929,0
1516.806723,13028000.87,0.146026722,0
1516.806723,13028479.51,0.146086577,0
1516.806723,13028959,0.146146494,0
1516.806723,13029439.33,0.146206473,0
1516.806723,13029920.5,0.146266513,0
1516.806723,13030402.51,0.146326614,0
1516.806723,13030885.37,0.146386776,0
1516.806723,13031369.07,0.146446999,0
1516.806723,13031853.62,0.146507283,0
1516.806723,13032339.01,0.146567627,0
1516.806723,13032825.26,0.146628032,0
1516.806723,13033312.35,0.146688497,0
1516.806723,13033800.28,0.146749023,0
1516.806723,13034289.07,0.146809608,0
1516.806723,13034778.71,0.146870253,0
1516.806723,13035269.2,0.146930958,0
1516.806723,13035760.54,0.146991722,0
1516.806723,13036252.73,0.147052546,0
1516.806723,13036745.77,0.147113428,0
1516.806723,13037239.67,0.14717437,0
1516.806723,13037734.42,0.14723537,0
1516.806723,13038230.03,0.14729643,0
1516.806723,13038726.49,0.147357547,0
1516.806723,13039223.81,0.147418723,0
1516.806723,13039721.99,0.147479957,0
1516.806723,13040221.02,0.147541249,0
1516.806723,13040720.91,0.147602599,0
1516.806723,13041221.66,0.147664007,0
1516.806723,13041723.28,0.147725472,0
1516.806723,13042225.75,0.147786994,0
1516.806723,13042729.08,0.147848573,0
1516.806723,13043233.28,0.14791021,0
1516.806723,13043738.34,0.147971903,0
1516.806723,13044244.26,0.148033652,0
1516.806723,13044751.05,0.148095458,0
1516.806723,13045258.7,0.148157321,0
1516.806723,13045767.22,0.148219239,0
1516.806723,13046276.6,0.148281213,0
1516.806723,13046786.85,0.148343243,0
1516.806723,13047297.97,0.148405329,0
1516.806723,13047809.96,0.14846747,0
1516.806723,13048322.82,0.148529666,0
1516.806723,13048836.54,0.148591917,0
1516.806723,13049351.14,0.148654223,0
1516.806723,13049866.61,0.148716583,0
1516.806723,13050382.95,0.148778998,0
1516.806723,13050900.17,0.148841467,0
1516.806723,13051418.26,0.14890399,0
1516.806723,13051937.22,0.148966567,0
1516.806723,13052457.06,0.149029198,0
1516.806723,13052977.77,0.149091882,0
1516.806723,13053499.36,0.14915462,0
1516.806723,13054021.83,0.14921741,0
1516.806723,13054545.17,0.149280254,0
1516.806723,13055069.4,0.14934315,0
1516.806723,13055594.5,0.149406099,0
1516.806723,13056120.49,0.1494691,0
1516.806723,13056647.35,0.149532153,0
1516.806723,13057175.1,0.149595258,0
1521.008403,12966462.3,0.14510056,0
1521.008403,12966910.42,0.145157712,0
1521.008403,12967359.35,0.145214931,0
1521.008403,12967809.1,0.145272215,0
1521.008403,12968259.67,0.145329565,0
1521.008403,12968711.06,0.145386981,0
1521.008403,12969163.27,0.145444462,0
1521.008403,12969616.29,0.145502009,0
1521.008403,12970070.14,0.145559621,0
1521.008403,12970524.81,0.145617298,0
1521.008403,12970980.3,0.145675041,0
1521.008403,12971436.62,0.145732848,0
1521.008403,12971893.76,0.145790719,0
1521.008403,12972351.72,0.145848656,0
1521.008403,12972810.51,0.145906657,0
1521.008403,12973270.12,0.145964722,0
1521.008403,12973730.56,0.146022851,0
1521.008403,12974191.83,0.146081044,0
1521.008403,12974653.92,0.146139301,0
1521.008403,12975116.84,0.146197622,0
1521.008403,12975580.6,0.146256007,0
1521.008403,12976045.18,0.146314455,0
1521.008403,12976510.59,0.146372966,0
1521.008403,12976976.84,0.14643154,0
1521.008403,12977443.92,0.146490178,0
1521.008403,12977911.83,0.146548878,0
1521.008403,12978380.57,0.146607641,0
1521.008403,12978850.15,0.146666467,0
1521.008403,12979320.56,0.146725355,0
1521.008403,12979791.81,0.146784305,0
1521.008403,12980263.89,0.146843317,0
1521.008403,12980736.81,0.146902392,0
1521.008403,12981210.57,0.146961528,0
1521.008403,12981685.17,0.147020726,0
1521.008403,12982160.61,0.147079985,0
1521.008403,12982636.88,0.147139306,0
1521.008403,12983114,0.147198688,0
1521.008403,12983591.96,0.147258131,0
1521.008403,12984070.76,0.147317635,0
1521.008403,12984550.4,0.1473772,0
1521.008403,12985030.89,0.147436825,0
1521.008403,12985512.22,0.14749651,0
1521.008403,12985994.4,0.147556256,0
1521.008403,12986477.42,0.147616062,0
1521.008403,12986961.29,0.147675928,0
1521.008403,12987446,0.147735854,0
1521.008403,12987931.56,0.147795839,0
1521.008403,12988417.97,0.147855884,0
1521.008403,12988905.23,0.147915988,0
1521.008403,12989393.34,0.147976152,0
1521.008403,12989882.3,0.148036374,0
1521.008403,12990372.11,0.148096655,0
1521.008403,12990862.78,0.148156994,0
1521.008403,12991354.29,0.148217393,0
1521.008403,12991846.66,0.148277849,0
1521.008403,12992339.88,0.148338364,0
1521.008403,12992833.96,0.148398936,0
1521.008403,12993328.89,0.148459566,0
1521.008403,12993824.68,0.148520254,0
1521.008403,12994321.33,0.148581,0
1521.008403,12994818.83,0.148641802,0
1521.008403,12995317.2,0.148702662,0
1521.008403,12995816.42,0.148763579,0
1521.008403,12996316.5,0.148824552,0
1521.008403,12996817.44,0.148885583,0
1521.008403,12997319.24,0.148946669,0
1521.008403,12997821.91,0.149007812,0
1521.008403,12998325.43,0.149069011,0
1521.008403,12998829.82,0.149130265,0
1521.008403,12999335.08,0.149191576,0
1521.008403,12999841.2,0.149252942,0
1521.008403,13000348.18,0.149314363,0
1521.008403,13000856.03,0.149375839,0
1521.008403,13001364.75,0.149437371,0
1521.008403,13001874.33,0.149498957,0
1521.008403,13002384.79,0.149560598,0
1521.008403,13002896.11,0.149622293,0
1521.008403,13003408.3,0.149684042,0
1521.008403,13003921.36,0.149745846,0
1521.008403,13004435.3,0.149807703,0
1521.008403,13004950.1,0.149869614,0
1521.008403,13005465.78,0.149931579,0
1521.008403,13005982.33,0.149993597,0
1521.008403,13006499.76,0.150055668,0
1521.008403,13007018.06,0.150117792,0
1521.008403,13007537.23,0.150179968,0
1521.008403,13008057.28,0.150242198,0
1521.008403,13008578.21,0.150304479,0
1521.008403,13009100.02,0.150366813,0
1521.008403,13009622.7,0.150429199,0
1521.008403,13010146.26,0.150491636,0
1521.008403,13010670.7,0.150554126,0
1521.008403,13011196.03,0.150616666,0
1521.008403,13011722.23,0.150679258,0
1521.008403,13012249.32,0.1507419,0
1521.008403,13012777.28,0.150804594,0
1521.008403,13013306.13,0.150867338,0
1521.008403,13013835.87,0.150930132,0
1521.008403,13014366.49,0.150992977,0
1521.008403,13014897.99,0.151055872,0
1525.210084,12924060.85,0.146581964,0
1525.210084,12924512.33,0.146639055,0
1525.210084,12924964.64,0.14669621,0
1525.210084,12925417.76,0.14675343,0
1525.210084,12925871.71,0.146810714,0
1525.210084,12926326.48,0.146868063,0
1525.210084,12926782.08,0.146925476,0
1525.210084,12927238.5,0.146982953,0
1525.210084,12927695.74,0.147040494,0
1525.210084,12928153.82,0.147098098,0
1525.210084,12928612.71,0.147155766,0
1525.210084,12929072.44,0.147213498,0
1525.210084,12929532.99,0.147271293,0
1525.210084,12929994.38,0.147329151,0
1525.210084,12930456.59,0.147387072,0
1525.210084,12930919.63,0.147445056,0
1525.210084,12931383.5,0.147503102,0
1525.210084,12931848.21,0.147561211,0
1525.210084,12932313.74,0.147619383,0
1525.210084,12932780.11,0.147677617,0
1525.210084,12933247.32,0.147735912,0
1525.210084,12933715.36,0.14779427,0
1525.210084,12934184.23,0.14785269,0
1525.210084,12934653.94,0.147911171,0
1525.210084,12935124.48,0.147969714,0
1525.210084,12935595.86,0.148028319,0
1525.210084,12936068.08,0.148086984,0
1525.210084,12936541.14,0.14814571,0
1525.210084,12937015.04,0.148204498,0
1525.210084,12937489.78,0.148263346,0
1525.210084,12937965.36,0.148322255,0
1525.210084,12938441.78,0.148381224,0
1525.210084,12938919.04,0.148440253,0
1525.210084,12939397.14,0.148499343,0
1525.210084,12939876.09,0.148558492,0
1525.210084,12940355.88,0.148617701,0
1525.210084,12940836.52,0.14867697,0
1525.210084,12941318,0.148736299,0
1525.210084,12941800.33,0.148795686,0
1525.210084,12942283.51,0.148855133,0
1525.210084,12942767.53,0.148914639,0
1525.210084,12943252.4,0.148974203,0
1525.210084,12943738.12,0.149033826,0
1525.210084,12944224.69,0.149093508,0
1525.210084,12944712.11,0.149153248,0
1525.210084,12945200.38,0.149213046,0
1525.210084,12945689.51,0.149272902,0
1525.210084,12946179.48,0.149332816,0
1525.210084,12946670.31,0.149392788,0
1525.210084,12947162,0.149452817,0
1525.210084,12947654.53,0.149512903,0
1525.210084,12948147.93,0.149573047,0
1525.210084,12948642.18,0.149633247,0
1525.210084,12949137.28,0.149693504,0
1525.210084,12949633.25,0.149753818,0
1525.210084,12950130.07,0.149814188,0
1525.210084,12950627.75,0.149874615,0
1525.210084,12951126.29,0.149935097,0
1525.210084,12951625.69,0.149995636,0
1525.210084,12952125.95,0.15005623,0
1525.210084,12952627.08,0.150116879,0
1525.210084,12953129.06,0.150177584,0
1525.210084,12953631.91,0.150238345,0
1525.210084,12954135.62,0.15029916,0
1525.210084,12954640.2,0.15036003,0
1525.210084,12955145.64,0.150420955,0
1525.210084,12955651.95,0.150481934,0
1525.210084,12956159.12,0.150542967,0
1525.210084,12956667.16,0.150604055,0
1525.210084,12957176.07,0.150665196,0
1525.210084,12957685.85,0.150726392,0
1525.210084,12958196.5,0.15078764,0
1525.210084,12958708.02,0.150848942,0
1525.210084,12959220.41,0.150910298,0
1525.210084,12959733.67,0.150971706,0
1525.210084,12960247.8,0.151033167,0
1525.210084,12960762.81,0.15109468,0
1525.210084,12961278.68,0.151156246,0
1525.210084,12961795.44,0.151217864,0
1525.210084,12962313.07,0.151279535,0
1525.210084,12962831.57,0.151341256,0
1525.210084,12963350.95,0.15140303,0
1525.210084,12963871.21,0.151464855,0
1525.210084,12964392.34,0.151526731,0
1525.210084,12964914.36,0.151588659,0
1525.210084,12965437.25,0.151650637,0
1525.210084,12965961.02,0.151712666,0
1525.210084,12966485.67,0.151774745,0
1525.210084,12967011.21,0.151836874,0
1525.210084,12967537.63,0.151899054,0
1525.210084,12968064.93,0.151961283,0
1525.210084,12968593.11,0.152023562,0
1525.210084,12969122.17,0.15208589,0
1525.210084,12969652.13,0.152148268,0
1525.210084,12970182.96,0.152210695,0
1525.210084,12970714.69,0.15227317,0
1525.210084,12971247.3,0.152335694,0
1525.210084,12971780.79,0.152398267,0
1525.210084,12972315.18,0.152460888,0
1525.210084,12972850.46,0.152523556,0
1529.411765,12881885.87,0.148071755,0
1529.411765,12882340.73,0.148128772,0
1529.411765,12882796.42,0.148185852,0
1529.411765,12883252.94,0.148242996,0
1529.411765,12883710.28,0.148300202,0
1529.411765,12884168.45,0.148357472,0
1529.411765,12884627.45,0.148414804,0
1529.411765,12885087.28,0.148472198,0
1529.411765,12885547.93,0.148529656,0
1529.411765,12886009.42,0.148587175,0
1529.411765,12886471.74,0.148644757,0
1529.411765,12886934.89,0.1487024,0
1529.411765,12887398.87,0.148760105,0
1529.411765,12887863.69,0.148817873,0
